evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
mock-44910-42ec35c5-evt-003011,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3011,seq=3011,mock-44910-42ec35c5-evt-003011,3011,173,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003012,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3012,seq=3012,mock-44910-42ec35c5-evt-003012,3012,173,,RENT_PAID event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003013,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3013,seq=3013,mock-44910-42ec35c5-evt-003013,3013,173,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003014,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3014,seq=3014,mock-44910-42ec35c5-evt-003014,3014,173,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003015,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3015,seq=3015,mock-44910-42ec35c5-evt-003015,3015,173,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003016,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3016,seq=3016,mock-44910-42ec35c5-evt-003016,3016,173,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003017,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3017,seq=3017,mock-44910-42ec35c5-evt-003017,3017,173,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003018,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3018,seq=3018,mock-44910-42ec35c5-evt-003018,3018,174,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003019,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3019,seq=3019,mock-44910-42ec35c5-evt-003019,3019,174,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000302,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=302,seq=302,mock-44910-42ec35c5-evt-000302,302,20,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003020,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3020,seq=3020,mock-44910-42ec35c5-evt-003020,3020,174,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003021,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3021,seq=3021,mock-44910-42ec35c5-evt-003021,3021,174,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003022,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3022,seq=3022,mock-44910-42ec35c5-evt-003022,3022,174,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003023,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3023,seq=3023,mock-44910-42ec35c5-evt-003023,3023,174,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003024,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3024,seq=3024,mock-44910-42ec35c5-evt-003024,3024,174,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003025,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3025,seq=3025,mock-44910-42ec35c5-evt-003025,3025,174,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003026,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3026,seq=3026,mock-44910-42ec35c5-evt-003026,3026,175,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003027,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3027,seq=3027,mock-44910-42ec35c5-evt-003027,3027,175,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003028,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3028,seq=3028,mock-44910-42ec35c5-evt-003028,3028,175,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003029,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3029,seq=3029,mock-44910-42ec35c5-evt-003029,3029,175,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000303,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=303,seq=303,mock-44910-42ec35c5-evt-000303,303,20,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003030,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3030,seq=3030,mock-44910-42ec35c5-evt-003030,3030,175,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003031,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3031,seq=3031,mock-44910-42ec35c5-evt-003031,3031,175,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003032,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3032,seq=3032,mock-44910-42ec35c5-evt-003032,3032,175,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003033,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3033,seq=3033,mock-44910-42ec35c5-evt-003033,3033,175,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003034,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3034,seq=3034,mock-44910-42ec35c5-evt-003034,3034,176,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003035,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3035,seq=3035,mock-44910-42ec35c5-evt-003035,3035,176,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003036,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3036,seq=3036,mock-44910-42ec35c5-evt-003036,3036,176,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003037,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3037,seq=3037,mock-44910-42ec35c5-evt-003037,3037,176,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003038,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3038,seq=3038,mock-44910-42ec35c5-evt-003038,3038,176,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003039,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3039,seq=3039,mock-44910-42ec35c5-evt-003039,3039,176,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000304,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=304,seq=304,mock-44910-42ec35c5-evt-000304,304,20,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003040,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3040,seq=3040,mock-44910-42ec35c5-evt-003040,3040,176,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003041,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3041,seq=3041,mock-44910-42ec35c5-evt-003041,3041,176,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003042,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3042,seq=3042,mock-44910-42ec35c5-evt-003042,3042,177,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003043,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3043,seq=3043,mock-44910-42ec35c5-evt-003043,3043,177,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003044,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3044,seq=3044,mock-44910-42ec35c5-evt-003044,3044,177,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003045,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3045,seq=3045,mock-44910-42ec35c5-evt-003045,3045,177,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003046,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3046,seq=3046,mock-44910-42ec35c5-evt-003046,3046,177,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003047,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3047,seq=3047,mock-44910-42ec35c5-evt-003047,3047,177,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003048,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3048,seq=3048,mock-44910-42ec35c5-evt-003048,3048,177,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003049,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3049,seq=3049,mock-44910-42ec35c5-evt-003049,3049,177,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000305,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=305,seq=305,mock-44910-42ec35c5-evt-000305,305,20,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003050,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3050,seq=3050,mock-44910-42ec35c5-evt-003050,3050,177,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003051,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3051,seq=3051,mock-44910-42ec35c5-evt-003051,3051,178,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003052,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3052,seq=3052,mock-44910-42ec35c5-evt-003052,3052,178,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003053,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3053,seq=3053,mock-44910-42ec35c5-evt-003053,3053,178,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003054,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3054,seq=3054,mock-44910-42ec35c5-evt-003054,3054,178,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003055,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3055,seq=3055,mock-44910-42ec35c5-evt-003055,3055,178,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003056,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3056,seq=3056,mock-44910-42ec35c5-evt-003056,3056,178,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003057,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3057,seq=3057,mock-44910-42ec35c5-evt-003057,3057,178,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003058,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3058,seq=3058,mock-44910-42ec35c5-evt-003058,3058,178,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003059,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3059,seq=3059,mock-44910-42ec35c5-evt-003059,3059,179,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000306,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=306,seq=306,mock-44910-42ec35c5-evt-000306,306,20,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003060,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3060,seq=3060,mock-44910-42ec35c5-evt-003060,3060,179,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003061,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3061,seq=3061,mock-44910-42ec35c5-evt-003061,3061,179,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003062,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3062,seq=3062,mock-44910-42ec35c5-evt-003062,3062,179,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003063,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3063,seq=3063,mock-44910-42ec35c5-evt-003063,3063,179,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003064,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3064,seq=3064,mock-44910-42ec35c5-evt-003064,3064,179,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003065,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3065,seq=3065,mock-44910-42ec35c5-evt-003065,3065,179,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003066,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3066,seq=3066,mock-44910-42ec35c5-evt-003066,3066,179,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003067,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3067,seq=3067,mock-44910-42ec35c5-evt-003067,3067,179,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003068,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3068,seq=3068,mock-44910-42ec35c5-evt-003068,3068,180,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003069,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3069,seq=3069,mock-44910-42ec35c5-evt-003069,3069,180,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000307,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=307,seq=307,mock-44910-42ec35c5-evt-000307,307,20,,RENT_PAID event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003070,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3070,seq=3070,mock-44910-42ec35c5-evt-003070,3070,180,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003071,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3071,seq=3071,mock-44910-42ec35c5-evt-003071,3071,180,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003072,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3072,seq=3072,mock-44910-42ec35c5-evt-003072,3072,180,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003073,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3073,seq=3073,mock-44910-42ec35c5-evt-003073,3073,180,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003074,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3074,seq=3074,mock-44910-42ec35c5-evt-003074,3074,180,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003075,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3075,seq=3075,mock-44910-42ec35c5-evt-003075,3075,180,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003076,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3076,seq=3076,mock-44910-42ec35c5-evt-003076,3076,180,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003077,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3077,seq=3077,mock-44910-42ec35c5-evt-003077,3077,180,,HOUSE_BUILT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003078,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3078,seq=3078,mock-44910-42ec35c5-evt-003078,3078,180,,HOUSE_BUILT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003079,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3079,seq=3079,mock-44910-42ec35c5-evt-003079,3079,180,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000308,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=308,seq=308,mock-44910-42ec35c5-evt-000308,308,20,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003080,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3080,seq=3080,mock-44910-42ec35c5-evt-003080,3080,180,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003081,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3081,seq=3081,mock-44910-42ec35c5-evt-003081,3081,180,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003082,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3082,seq=3082,mock-44910-42ec35c5-evt-003082,3082,180,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003083,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3083,seq=3083,mock-44910-42ec35c5-evt-003083,3083,180,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003084,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3084,seq=3084,mock-44910-42ec35c5-evt-003084,3084,181,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003085,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3085,seq=3085,mock-44910-42ec35c5-evt-003085,3085,181,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003086,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3086,seq=3086,mock-44910-42ec35c5-evt-003086,3086,181,,PLAYER_MOVED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003087,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3087,seq=3087,mock-44910-42ec35c5-evt-003087,3087,181,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003088,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3088,seq=3088,mock-44910-42ec35c5-evt-003088,3088,181,,CASH_CHANGED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003089,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3089,seq=3089,mock-44910-42ec35c5-evt-003089,3089,181,,RENT_PAID event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-000309,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=309,seq=309,mock-44910-42ec35c5-evt-000309,309,20,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003090,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3090,seq=3090,mock-44910-42ec35c5-evt-003090,3090,181,,LLM_DECISION_REQUESTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003091,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3091,seq=3091,mock-44910-42ec35c5-evt-003091,3091,181,,LLM_DECISION_RESPONSE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003092,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3092,seq=3092,mock-44910-42ec35c5-evt-003092,3092,181,,LLM_PUBLIC_MESSAGE event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003093,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3093,seq=3093,mock-44910-42ec35c5-evt-003093,3093,181,,LLM_PRIVATE_THOUGHT event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003094,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3094,seq=3094,mock-44910-42ec35c5-evt-003094,3094,181,,TURN_ENDED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003095,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3095,seq=3095,mock-44910-42ec35c5-evt-003095,3095,182,,TURN_STARTED event,[],[],[],resolved_frozen_artifact
mock-44910-42ec35c5-evt-003096,event,frozen_source,run/events.jsonl,run/events.jsonl,source_locator,seq=3096,seq=3096,mock-44910-42ec35c5-evt-003096,3096,182,,DICE_ROLLED event,[],[],[],resolved_frozen_artifact
