evidence_id,evidence_kind,turn_start,turn_end,decision_id,event_id_start,event_id_end,event_seq_start,event_seq_end,actor_or_parties,topic,primary_path,supporting_paths,review_status
event-000697,material_event,26,26,,mock-321229807-87ca99d7-evt-000697,mock-321229807-87ca99d7-evt-000697,697,697,OpenAI GPT 5.5,PROPERTY_UNMORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000712,material_event,26,26,,mock-321229807-87ca99d7-evt-000712,mock-321229807-87ca99d7-evt-000712,712,712,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000713,material_event,26,26,,mock-321229807-87ca99d7-evt-000713,mock-321229807-87ca99d7-evt-000713,713,713,OpenAI GPT 5.5,PROPERTY_UNMORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000722,material_event,27,27,,mock-321229807-87ca99d7-evt-000722,mock-321229807-87ca99d7-evt-000722,722,722,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000723,material_event,27,27,,mock-321229807-87ca99d7-evt-000723,mock-321229807-87ca99d7-evt-000723,723,723,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000724,material_event,27,27,,mock-321229807-87ca99d7-evt-000724,mock-321229807-87ca99d7-evt-000724,724,724,Claude Opus 4.8,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000733,material_event,28,28,,mock-321229807-87ca99d7-evt-000733,mock-321229807-87ca99d7-evt-000733,733,733,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000734,material_event,28,28,,mock-321229807-87ca99d7-evt-000734,mock-321229807-87ca99d7-evt-000734,734,734,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000735,material_event,28,28,,mock-321229807-87ca99d7-evt-000735,mock-321229807-87ca99d7-evt-000735,735,735,Gemini 3.1 Pro Preview,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000744,material_event,29,29,,mock-321229807-87ca99d7-evt-000744,mock-321229807-87ca99d7-evt-000744,744,744,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000745,material_event,29,29,,mock-321229807-87ca99d7-evt-000745,mock-321229807-87ca99d7-evt-000745,745,745,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000746,material_event,29,29,,mock-321229807-87ca99d7-evt-000746,mock-321229807-87ca99d7-evt-000746,746,746,Grok 4.3,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000759,material_event,30,30,,mock-321229807-87ca99d7-evt-000759,mock-321229807-87ca99d7-evt-000759,759,759,OpenAI GPT 5.5,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000760,material_event,30,30,,mock-321229807-87ca99d7-evt-000760,mock-321229807-87ca99d7-evt-000760,760,760,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000813,material_event,31,31,,mock-321229807-87ca99d7-evt-000813,mock-321229807-87ca99d7-evt-000813,813,813,OpenAI GPT 5.5,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000814,material_event,31,31,,mock-321229807-87ca99d7-evt-000814,mock-321229807-87ca99d7-evt-000814,814,814,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000819,material_event,31,31,,mock-321229807-87ca99d7-evt-000819,mock-321229807-87ca99d7-evt-000819,819,819,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000820,material_event,31,31,,mock-321229807-87ca99d7-evt-000820,mock-321229807-87ca99d7-evt-000820,820,820,OpenAI GPT 5.5,PROPERTY_MORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000875,material_event,34,34,,mock-321229807-87ca99d7-evt-000875,mock-321229807-87ca99d7-evt-000875,875,875,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000876,material_event,34,34,,mock-321229807-87ca99d7-evt-000876,mock-321229807-87ca99d7-evt-000876,876,876,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000877,material_event,34,34,,mock-321229807-87ca99d7-evt-000877,mock-321229807-87ca99d7-evt-000877,877,877,Grok 4.3,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000886,material_event,35,35,,mock-321229807-87ca99d7-evt-000886,mock-321229807-87ca99d7-evt-000886,886,886,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000887,material_event,35,35,,mock-321229807-87ca99d7-evt-000887,mock-321229807-87ca99d7-evt-000887,887,887,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000888,material_event,35,35,,mock-321229807-87ca99d7-evt-000888,mock-321229807-87ca99d7-evt-000888,888,888,OpenAI GPT 5.5,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000893,material_event,35,35,,mock-321229807-87ca99d7-evt-000893,mock-321229807-87ca99d7-evt-000893,893,893,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000894,material_event,35,35,,mock-321229807-87ca99d7-evt-000894,mock-321229807-87ca99d7-evt-000894,894,894,OpenAI GPT 5.5,PROPERTY_MORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000899,material_event,35,35,,mock-321229807-87ca99d7-evt-000899,mock-321229807-87ca99d7-evt-000899,899,899,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000900,material_event,35,35,,mock-321229807-87ca99d7-evt-000900,mock-321229807-87ca99d7-evt-000900,900,900,OpenAI GPT 5.5,PROPERTY_MORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000913,material_event,36,36,,mock-321229807-87ca99d7-evt-000913,mock-321229807-87ca99d7-evt-000913,913,913,Claude Opus 4.8,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000914,material_event,36,36,,mock-321229807-87ca99d7-evt-000914,mock-321229807-87ca99d7-evt-000914,914,914,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000923,material_event,37,37,,mock-321229807-87ca99d7-evt-000923,mock-321229807-87ca99d7-evt-000923,923,923,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000924,material_event,37,37,,mock-321229807-87ca99d7-evt-000924,mock-321229807-87ca99d7-evt-000924,924,924,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000925,material_event,37,37,,mock-321229807-87ca99d7-evt-000925,mock-321229807-87ca99d7-evt-000925,925,925,Gemini 3.1 Pro Preview,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000934,material_event,38,38,,mock-321229807-87ca99d7-evt-000934,mock-321229807-87ca99d7-evt-000934,934,934,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000935,material_event,38,38,,mock-321229807-87ca99d7-evt-000935,mock-321229807-87ca99d7-evt-000935,935,935,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000936,material_event,38,38,,mock-321229807-87ca99d7-evt-000936,mock-321229807-87ca99d7-evt-000936,936,936,Grok 4.3,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000945,material_event,39,39,,mock-321229807-87ca99d7-evt-000945,mock-321229807-87ca99d7-evt-000945,945,945,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000946,material_event,39,39,,mock-321229807-87ca99d7-evt-000946,mock-321229807-87ca99d7-evt-000946,946,946,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000947,material_event,39,39,,mock-321229807-87ca99d7-evt-000947,mock-321229807-87ca99d7-evt-000947,947,947,OpenAI GPT 5.5,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000952,material_event,39,39,,mock-321229807-87ca99d7-evt-000952,mock-321229807-87ca99d7-evt-000952,952,952,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000953,material_event,39,39,,mock-321229807-87ca99d7-evt-000953,mock-321229807-87ca99d7-evt-000953,953,953,OpenAI GPT 5.5,PROPERTY_MORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000962,material_event,40,40,,mock-321229807-87ca99d7-evt-000962,mock-321229807-87ca99d7-evt-000962,962,962,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000971,material_event,41,41,,mock-321229807-87ca99d7-evt-000971,mock-321229807-87ca99d7-evt-000971,971,971,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000972,material_event,41,41,,mock-321229807-87ca99d7-evt-000972,mock-321229807-87ca99d7-evt-000972,972,972,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000973,material_event,41,41,,mock-321229807-87ca99d7-evt-000973,mock-321229807-87ca99d7-evt-000973,973,973,Gemini 3.1 Pro Preview,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000994,material_event,43,43,,mock-321229807-87ca99d7-evt-000994,mock-321229807-87ca99d7-evt-000994,994,994,OpenAI GPT 5.5,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-000995,material_event,43,43,,mock-321229807-87ca99d7-evt-000995,mock-321229807-87ca99d7-evt-000995,995,995,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001026,material_event,43,43,,mock-321229807-87ca99d7-evt-001026,mock-321229807-87ca99d7-evt-001026,1026,1026,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001027,material_event,43,43,,mock-321229807-87ca99d7-evt-001027,mock-321229807-87ca99d7-evt-001027,1027,1027,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001028,material_event,43,43,,mock-321229807-87ca99d7-evt-001028,mock-321229807-87ca99d7-evt-001028,1028,1028,ENGINE,PROPERTY_TRANSFERRED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001057,material_event,44,44,,mock-321229807-87ca99d7-evt-001057,mock-321229807-87ca99d7-evt-001057,1057,1057,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001062,material_event,44,44,,mock-321229807-87ca99d7-evt-001062,mock-321229807-87ca99d7-evt-001062,1062,1062,Claude Opus 4.8,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001063,material_event,44,44,,mock-321229807-87ca99d7-evt-001063,mock-321229807-87ca99d7-evt-001063,1063,1063,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001080,material_event,46,46,,mock-321229807-87ca99d7-evt-001080,mock-321229807-87ca99d7-evt-001080,1080,1080,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001089,material_event,47,47,,mock-321229807-87ca99d7-evt-001089,mock-321229807-87ca99d7-evt-001089,1089,1089,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001090,material_event,47,47,,mock-321229807-87ca99d7-evt-001090,mock-321229807-87ca99d7-evt-001090,1090,1090,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001137,material_event,49,49,,mock-321229807-87ca99d7-evt-001137,mock-321229807-87ca99d7-evt-001137,1137,1137,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001138,material_event,49,49,,mock-321229807-87ca99d7-evt-001138,mock-321229807-87ca99d7-evt-001138,1138,1138,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001147,material_event,50,50,,mock-321229807-87ca99d7-evt-001147,mock-321229807-87ca99d7-evt-001147,1147,1147,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001164,material_event,52,52,,mock-321229807-87ca99d7-evt-001164,mock-321229807-87ca99d7-evt-001164,1164,1164,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001165,material_event,52,52,,mock-321229807-87ca99d7-evt-001165,mock-321229807-87ca99d7-evt-001165,1165,1165,Gemini 3.1 Pro Preview,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001166,material_event,52,52,,mock-321229807-87ca99d7-evt-001166,mock-321229807-87ca99d7-evt-001166,1166,1166,OpenAI GPT 5.5,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001201,material_event,52,52,,mock-321229807-87ca99d7-evt-001201,mock-321229807-87ca99d7-evt-001201,1201,1201,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001202,material_event,52,52,,mock-321229807-87ca99d7-evt-001202,mock-321229807-87ca99d7-evt-001202,1202,1202,OpenAI GPT 5.5,PROPERTY_UNMORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001211,material_event,53,53,,mock-321229807-87ca99d7-evt-001211,mock-321229807-87ca99d7-evt-001211,1211,1211,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001212,material_event,53,53,,mock-321229807-87ca99d7-evt-001212,mock-321229807-87ca99d7-evt-001212,1212,1212,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001213,material_event,53,53,,mock-321229807-87ca99d7-evt-001213,mock-321229807-87ca99d7-evt-001213,1213,1213,OpenAI GPT 5.5,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001222,material_event,54,54,,mock-321229807-87ca99d7-evt-001222,mock-321229807-87ca99d7-evt-001222,1222,1222,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001223,material_event,54,54,,mock-321229807-87ca99d7-evt-001223,mock-321229807-87ca99d7-evt-001223,1223,1223,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001224,material_event,54,54,,mock-321229807-87ca99d7-evt-001224,mock-321229807-87ca99d7-evt-001224,1224,1224,Claude Opus 4.8,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001241,material_event,56,56,,mock-321229807-87ca99d7-evt-001241,mock-321229807-87ca99d7-evt-001241,1241,1241,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001242,material_event,56,56,,mock-321229807-87ca99d7-evt-001242,mock-321229807-87ca99d7-evt-001242,1242,1242,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001243,material_event,56,56,,mock-321229807-87ca99d7-evt-001243,mock-321229807-87ca99d7-evt-001243,1243,1243,Grok 4.3,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001256,material_event,57,57,,mock-321229807-87ca99d7-evt-001256,mock-321229807-87ca99d7-evt-001256,1256,1256,OpenAI GPT 5.5,PROPERTY_PURCHASED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001257,material_event,57,57,,mock-321229807-87ca99d7-evt-001257,mock-321229807-87ca99d7-evt-001257,1257,1257,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001262,material_event,57,57,,mock-321229807-87ca99d7-evt-001262,mock-321229807-87ca99d7-evt-001262,1262,1262,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001263,material_event,57,57,,mock-321229807-87ca99d7-evt-001263,mock-321229807-87ca99d7-evt-001263,1263,1263,OpenAI GPT 5.5,PROPERTY_UNMORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001268,material_event,57,57,,mock-321229807-87ca99d7-evt-001268,mock-321229807-87ca99d7-evt-001268,1268,1268,OpenAI GPT 5.5,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001269,material_event,57,57,,mock-321229807-87ca99d7-evt-001269,mock-321229807-87ca99d7-evt-001269,1269,1269,OpenAI GPT 5.5,PROPERTY_MORTGAGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001298,material_event,58,58,,mock-321229807-87ca99d7-evt-001298,mock-321229807-87ca99d7-evt-001298,1298,1298,Claude Opus 4.8,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001299,material_event,58,58,,mock-321229807-87ca99d7-evt-001299,mock-321229807-87ca99d7-evt-001299,1299,1299,Grok 4.3,CASH_CHANGED,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
event-001300,material_event,58,58,,mock-321229807-87ca99d7-evt-001300,mock-321229807-87ca99d7-evt-001300,1300,1300,Claude Opus 4.8,RENT_PAID,run/events.jsonl,analysis/review/chronological_turn_review.md,reviewed_in_turn_block
